,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
14,il,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.7638495,0.2141675,10818.0225,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-16,2021-01-29,13,93.1214765,0.3260573,6025.004,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-16,2021-01-29,13,91.7538348,0.5072895,2940.1162,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.0577302,0.3747907,3978.9573,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-16,2021-01-29,13,90.1359985,0.4667377,4081.3676,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.6045129,0.2112751,5238.018,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.3205924,0.2449222,4346.9761,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.8592965,0.391081,1989.0,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.3383592,0.2223833,10800.0614,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.2979679,0.3548558,4270.0037,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-16,2021-01-29,13,88.7287573,0.4562582,4804.1312,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-16,2021-01-29,13,91.1566512,0.5704412,2477.327,state,fb-survey
26,mt,smoothed_wearing_mask,2021-01-16,2021-01-29,13,87.8835014,0.8972424,1322.7108,state,fb-survey
27,nc,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.5580676,0.2299807,9729.0125,state,fb-survey
28,nd,smoothed_wearing_mask,2021-01-16,2021-01-29,13,88.6207643,1.2275374,669.2357,state,fb-survey
29,ne,smoothed_wearing_mask,2021-01-16,2021-01-29,13,90.9404463,0.658254,1901.4149,state,fb-survey
30,nh,smoothed_wearing_mask,2021-01-16,2021-01-29,13,95.7673403,0.4706411,1830.0,state,fb-survey
31,nj,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.3404249,0.2125014,5732.9986,state,fb-survey
32,nm,smoothed_wearing_mask,2021-01-16,2021-01-29,13,95.2041862,0.4299516,2469.8987,state,fb-survey
33,nv,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.6943032,0.5004372,2006.1671,state,fb-survey
34,ny,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.0936134,0.1431077,13779.0011,state,fb-survey
35,oh,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.5018306,0.2208997,10648.0043,state,fb-survey
36,ok,smoothed_wearing_mask,2021-01-16,2021-01-29,13,90.2418104,0.4644211,4082.7534,state,fb-survey
37,or,smoothed_wearing_mask,2021-01-16,2021-01-29,13,95.196008,0.3335644,4110.1871,state,fb-survey
38,pa,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.747163,0.2083134,11469.0075,state,fb-survey
39,ri,smoothed_wearing_mask,2021-01-16,2021-01-29,13,97.5371335,0.4727209,1074.982,state,fb-survey
40,sc,smoothed_wearing_mask,2021-01-16,2021-01-29,13,92.1116353,0.3543736,5786.003,state,fb-survey
41,sd,smoothed_wearing_mask,2021-01-16,2021-01-29,13,82.5776688,1.2559849,912.011,state,fb-survey
42,tn,smoothed_wearing_mask,2021-01-16,2021-01-29,13,91.0194433,0.3748597,5817.0124,state,fb-survey
43,tx,smoothed_wearing_mask,2021-01-16,2021-01-29,13,94.3962159,0.1679856,18745.2682,state,fb-survey
44,ut,smoothed_wearing_mask,2021-01-16,2021-01-29,13,92.822417,0.5007715,2656.7568,state,fb-survey
45,va,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.0923006,0.2181258,7892.1557,state,fb-survey
46,vt,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.1139849,0.6224532,964.0014,state,fb-survey
47,wa,smoothed_wearing_mask,2021-01-16,2021-01-29,13,96.2965515,0.2256186,7005.9559,state,fb-survey
48,wi,smoothed_wearing_mask,2021-01-16,2021-01-29,13,92.7351652,0.3558956,5318.9379,state,fb-survey
49,wv,smoothed_wearing_mask,2021-01-16,2021-01-29,13,93.5209228,0.5091588,2337.3052,state,fb-survey
50,wy,smoothed_wearing_mask,2021-01-16,2021-01-29,13,79.7584159,1.6149193,619.0409,state,fb-survey
0,ak,smoothed_wearing_mask,2021-01-17,2021-01-29,12,88.4138786,1.1273577,806.0,state,fb-survey
1,al,smoothed_wearing_mask,2021-01-17,2021-01-29,12,91.1853098,0.4522356,3930.0888,state,fb-survey
2,ar,smoothed_wearing_mask,2021-01-17,2021-01-29,12,92.7645024,0.4912545,2781.2316,state,fb-survey
3,az,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.2428046,0.3098595,5651.0541,state,fb-survey
4,ca,smoothed_wearing_mask,2021-01-17,2021-01-29,12,96.3198354,0.118854,25093.1438,state,fb-survey
5,co,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.4607965,0.3311025,4772.8073,state,fb-survey
6,ct,smoothed_wearing_mask,2021-01-17,2021-01-29,12,97.716129,0.2400154,3874.0,state,fb-survey
7,dc,smoothed_wearing_mask,2021-01-17,2021-01-29,12,98.5023041,0.5837018,433.0,state,fb-survey
8,de,smoothed_wearing_mask,2021-01-17,2021-01-29,12,96.6723035,0.5208099,1186.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2021-01-17,2021-01-29,12,91.6208148,0.2119903,17083.0001,state,fb-survey
10,ga,smoothed_wearing_mask,2021-01-17,2021-01-29,12,90.0637883,0.3686179,6585.945,state,fb-survey
11,hi,smoothed_wearing_mask,2021-01-17,2021-01-29,12,95.8253359,0.6199056,1041.0,state,fb-survey
12,ia,smoothed_wearing_mask,2021-01-17,2021-01-29,12,92.0312633,0.4608443,3453.1573,state,fb-survey
13,id,smoothed_wearing_mask,2021-01-17,2021-01-29,12,84.7172359,0.8507911,1788.6599,state,fb-survey
14,il,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.7741914,0.2143244,10782.0222,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-17,2021-01-29,12,93.2775228,0.322447,6031.0041,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-17,2021-01-29,12,91.2708416,0.5290855,2846.1164,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.2359464,0.3678028,4015.2673,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-17,2021-01-29,12,90.0193632,0.4696243,4073.738,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-17,2021-01-29,12,97.5383236,0.2144908,5219.02,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-17,2021-01-29,12,97.192445,0.2521748,4290.9907,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-17,2021-01-29,12,96.6072313,0.4030151,2018.0,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.5243161,0.2190888,10783.0448,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-17,2021-01-29,12,93.9686537,0.3629603,4302.0857,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-17,2021-01-29,12,88.1465211,0.4655304,4821.1978,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-17,2021-01-29,12,91.7357583,0.5529702,2479.3522,state,fb-survey
26,mt,smoothed_wearing_mask,2021-01-17,2021-01-29,12,88.0331052,0.9010811,1297.4772,state,fb-survey
27,nc,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.8205368,0.2241136,9778.0115,state,fb-survey
28,nd,smoothed_wearing_mask,2021-01-17,2021-01-29,12,88.0650524,1.2500524,672.6167,state,fb-survey
29,ne,smoothed_wearing_mask,2021-01-17,2021-01-29,12,90.8154223,0.6649522,1886.4183,state,fb-survey
30,nh,smoothed_wearing_mask,2021-01-17,2021-01-29,12,95.7150655,0.4732799,1831.0,state,fb-survey
31,nj,smoothed_wearing_mask,2021-01-17,2021-01-29,12,97.1795311,0.2188066,5724.9983,state,fb-survey
32,nm,smoothed_wearing_mask,2021-01-17,2021-01-29,12,95.0272783,0.4531167,2301.56,state,fb-survey
33,nv,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.7522524,0.5022499,1971.1642,state,fb-survey
34,ny,smoothed_wearing_mask,2021-01-17,2021-01-29,12,97.1444204,0.1422503,13709.0013,state,fb-survey
35,oh,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.6003388,0.2196975,10583.0047,state,fb-survey
36,ok,smoothed_wearing_mask,2021-01-17,2021-01-29,12,90.3826969,0.4633355,4048.9961,state,fb-survey
37,or,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.9456323,0.3411157,4124.1886,state,fb-survey
38,pa,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.7846265,0.2082558,11398.0072,state,fb-survey
39,ri,smoothed_wearing_mask,2021-01-17,2021-01-29,12,97.5371289,0.4727218,1074.98,state,fb-survey
40,sc,smoothed_wearing_mask,2021-01-17,2021-01-29,12,91.4774724,0.3662191,5813.0029,state,fb-survey
41,sd,smoothed_wearing_mask,2021-01-17,2021-01-29,12,82.6303167,1.2491893,919.7606,state,fb-survey
42,tn,smoothed_wearing_mask,2021-01-17,2021-01-29,12,90.8811352,0.3785331,5783.7124,state,fb-survey
43,tx,smoothed_wearing_mask,2021-01-17,2021-01-29,12,94.4292225,0.1681497,18605.0257,state,fb-survey
44,ut,smoothed_wearing_mask,2021-01-17,2021-01-29,12,93.3095487,0.4849452,2654.5817,state,fb-survey
45,va,smoothed_wearing_mask,2021-01-17,2021-01-29,12,96.0976538,0.2155001,8075.0185,state,fb-survey
46,vt,smoothed_wearing_mask,2021-01-17,2021-01-29,12,96.6494787,0.5780878,969.0013,state,fb-survey
47,wa,smoothed_wearing_mask,2021-01-17,2021-01-29,12,96.3028755,0.2248084,7044.9543,state,fb-survey
48,wi,smoothed_wearing_mask,2021-01-17,2021-01-29,12,92.7761187,0.355806,5293.9555,state,fb-survey
49,wv,smoothed_wearing_mask,2021-01-17,2021-01-29,12,93.6572277,0.5038237,2340.2554,state,fb-survey
50,wy,smoothed_wearing_mask,2021-01-17,2021-01-29,12,80.541008,1.6054753,608.0372,state,fb-survey
0,ak,smoothed_wearing_mask,2021-01-18,2021-01-29,11,88.0864198,1.1389414,809.0,state,fb-survey
1,al,smoothed_wearing_mask,2021-01-18,2021-01-29,11,91.2259597,0.4522137,3914.088,state,fb-survey
2,ar,smoothed_wearing_mask,2021-01-18,2021-01-29,11,92.6330889,0.4925352,2813.0478,state,fb-survey
3,az,smoothed_wearing_mask,2021-01-18,2021-01-29,11,93.9992128,0.3181348,5573.2687,state,fb-survey
4,ca,smoothed_wearing_mask,2021-01-18,2021-01-29,11,96.3557493,0.1180363,25203.1632,state,fb-survey
5,co,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.5316514,0.3288604,4779.8053,state,fb-survey
6,ct,smoothed_wearing_mask,2021-01-18,2021-01-29,11,97.6858877,0.2391359,3953.0,state,fb-survey
7,dc,smoothed_wearing_mask,2021-01-18,2021-01-29,11,98.2476636,0.634974,427.0,state,fb-survey
8,de,smoothed_wearing_mask,2021-01-18,2021-01-29,11,96.3644367,0.5476732,1168.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2021-01-18,2021-01-29,11,91.7304005,0.2104484,17128.0,state,fb-survey
10,ga,smoothed_wearing_mask,2021-01-18,2021-01-29,11,90.0210329,0.36732,6657.9477,state,fb-survey
11,hi,smoothed_wearing_mask,2021-01-18,2021-01-29,11,96.3084112,0.5767,1069.0,state,fb-survey
12,ia,smoothed_wearing_mask,2021-01-18,2021-01-29,11,91.7514955,0.4670566,3469.36,state,fb-survey
13,id,smoothed_wearing_mask,2021-01-18,2021-01-29,11,84.7683063,0.848203,1794.6598,state,fb-survey
14,il,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.9212736,0.2107094,10858.0217,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-18,2021-01-29,11,93.2661853,0.3233702,6006.0008,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-18,2021-01-29,11,91.78692,0.5106376,2891.088,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.2598561,0.3671174,4014.5753,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-18,2021-01-29,11,90.1231331,0.4678947,4065.9233,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-18,2021-01-29,11,97.7410283,0.2043179,5289.0175,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-18,2021-01-29,11,97.2636179,0.248991,4292.991,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-18,2021-01-29,11,96.5311863,0.4031505,2060.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.5555164,0.2167777,10955.0455,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.0012809,0.3617513,4308.9568,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-18,2021-01-29,11,88.4050681,0.4596765,4851.107,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-18,2021-01-29,11,91.718893,0.5422084,2583.5373,state,fb-survey
26,mt,smoothed_wearing_mask,2021-01-18,2021-01-29,11,87.9022651,0.9015941,1308.2236,state,fb-survey
27,nc,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.5816079,0.2277277,9882.0113,state,fb-survey
28,nd,smoothed_wearing_mask,2021-01-18,2021-01-29,11,87.4417716,1.2499158,702.8875,state,fb-survey
29,ne,smoothed_wearing_mask,2021-01-18,2021-01-29,11,90.498678,0.675125,1886.5047,state,fb-survey
30,nh,smoothed_wearing_mask,2021-01-18,2021-01-29,11,95.4392775,0.4848262,1851.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2021-01-18,2021-01-29,11,97.0827571,0.2214529,5774.9983,state,fb-survey
32,nm,smoothed_wearing_mask,2021-01-18,2021-01-29,11,95.481312,0.4519318,2112.4431,state,fb-survey
33,nv,smoothed_wearing_mask,2021-01-18,2021-01-29,11,95.413098,0.4737294,1950.1448,state,fb-survey
34,ny,smoothed_wearing_mask,2021-01-18,2021-01-29,11,97.1392215,0.1421428,13754.0006,state,fb-survey
35,oh,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.678464,0.2171789,10682.0059,state,fb-survey
36,ok,smoothed_wearing_mask,2021-01-18,2021-01-29,11,90.3955349,0.4633453,4043.9957,state,fb-survey
37,or,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.9905595,0.3381632,4161.1854,state,fb-survey
38,pa,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.9016003,0.2052702,11483.0075,state,fb-survey
39,ri,smoothed_wearing_mask,2021-01-18,2021-01-29,11,97.7947447,0.4407874,1109.9825,state,fb-survey
40,sc,smoothed_wearing_mask,2021-01-18,2021-01-29,11,91.5171694,0.3642247,5852.0038,state,fb-survey
41,sd,smoothed_wearing_mask,2021-01-18,2021-01-29,11,83.516708,1.2227828,920.7012,state,fb-survey
42,tn,smoothed_wearing_mask,2021-01-18,2021-01-29,11,90.901298,0.3770276,5818.3949,state,fb-survey
43,tx,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.350031,0.1685284,18769.0285,state,fb-survey
44,ut,smoothed_wearing_mask,2021-01-18,2021-01-29,11,93.0861808,0.488453,2697.4767,state,fb-survey
45,va,smoothed_wearing_mask,2021-01-18,2021-01-29,11,96.1296905,0.2131528,8188.8205,state,fb-survey
46,vt,smoothed_wearing_mask,2021-01-18,2021-01-29,11,96.6216061,0.5828143,961.0015,state,fb-survey
47,wa,smoothed_wearing_mask,2021-01-18,2021-01-29,11,96.1724271,0.2286662,7039.9579,state,fb-survey
48,wi,smoothed_wearing_mask,2021-01-18,2021-01-29,11,92.6450712,0.3555558,5389.955,state,fb-survey
49,wv,smoothed_wearing_mask,2021-01-18,2021-01-29,11,94.1045002,0.4860634,2348.2546,state,fb-survey
50,wy,smoothed_wearing_mask,2021-01-18,2021-01-29,11,79.7107502,1.6513793,593.0471,state,fb-survey
0,ak,smoothed_wearing_mask,2021-01-19,2021-01-29,10,87.8181818,1.1394222,824.0,state,fb-survey
1,al,smoothed_wearing_mask,2021-01-19,2021-01-29,10,91.333757,0.4502104,3905.0917,state,fb-survey
2,ar,smoothed_wearing_mask,2021-01-19,2021-01-29,10,92.3547325,0.5008052,2815.2324,state,fb-survey
3,az,smoothed_wearing_mask,2021-01-19,2021-01-29,10,94.0375278,0.3171174,5575.5459,state,fb-survey
4,ca,smoothed_wearing_mask,2021-01-19,2021-01-29,10,96.3685622,0.1181447,25071.7936,state,fb-survey
5,co,smoothed_wearing_mask,2021-01-19,2021-01-29,10,94.5644384,0.327551,4790.8692,state,fb-survey
6,ct,smoothed_wearing_mask,2021-01-19,2021-01-29,10,97.775264,0.2338708,3977.0,state,fb-survey
7,dc,smoothed_wearing_mask,2021-01-19,2021-01-29,10,98.0549199,0.6613939,436.0,state,fb-survey
8,de,smoothed_wearing_mask,2021-01-19,2021-01-29,10,96.1309764,0.562616,1175.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2021-01-19,2021-01-29,10,91.4636977,0.2125383,17283.9993,state,fb-survey
10,ga,smoothed_wearing_mask,2021-01-19,2021-01-29,10,90.1233748,0.3637593,6726.9439,state,fb-survey
11,hi,smoothed_wearing_mask,2021-01-19,2021-01-29,10,96.1178672,0.5910873,1068.0,state,fb-survey
12,ia,smoothed_wearing_mask,2021-01-19,2021-01-29,10,91.6910382,0.4662698,3504.2827,state,fb-survey
13,id,smoothed_wearing_mask,2021-01-19,2021-01-29,10,85.0570038,0.8350666,1822.6597,state,fb-survey
14,il,smoothed_wearing_mask,2021-01-19,2021-01-29,10,95.0184761,0.2090694,10829.0214,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-19,2021-01-29,10,93.418663,0.3186784,6054.0007,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-19,2021-01-29,10,91.6054173,0.5160036,2888.1168,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-19,2021-01-29,10,94.2788842,0.3643593,4062.8943,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-19,2021-01-29,10,89.9801663,0.4696368,4087.7385,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-19,2021-01-29,10,97.8056199,0.2010813,5308.0165,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-19,2021-01-29,10,97.5708922,0.2347466,4300.9911,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-19,2021-01-29,10,96.171149,0.4238986,2049.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-19,2021-01-29,10,94.3763128,0.2188034,11086.0284,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-19,2021-01-29,10,93.8219717,0.3672703,4297.1723,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-19,2021-01-29,10,88.3562329,0.4598531,4865.1073,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-19,2021-01-29,10,91.8960004,0.5298848,2652.3639,state,fb-survey
26,mt,smoothed_wearing_mask,2021-01-19,2021-01-29,10,88.28254,0.8820886,1329.4863,state,fb-survey
27,nc,smoothed_wearing_mask,2021-01-19,2021-01-29,10,94.6258872,0.2267681,9889.012,state,fb-survey
28,nd,smoothed_wearing_mask,2021-01-19,2021-01-29,10,87.7264989,1.2130741,731.6858,state,fb-survey
29,ne,smoothed_wearing_mask,2021-01-19,2021-01-29,10,90.6975009,0.6691009,1884.5675,state,fb-survey
30,nh,smoothed_wearing_mask,2021-01-19,2021-01-29,10,95.4883804,0.4825939,1849.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2021-01-19,2021-01-29,10,97.0292749,0.2234702,5771.998,state,fb-survey
32,nm,smoothed_wearing_mask,2021-01-19,2021-01-29,10,95.5570835,0.4644149,1968.4248,state,fb-survey
33,nv,smoothed_wearing_mask,2021-01-19,2021-01-29,10,95.0053263,0.4857494,2011.0854,state,fb-survey
34,ny,smoothed_wearing_mask,2021-01-19,2021-01-29,10,97.0669272,0.1436862,13790.0011,state,fb-survey
35,oh,smoothed_wearing_mask,2021-01-19,2021-01-29,10,94.6563129,0.2169157,10750.0056,state,fb-survey
36,ok,smoothed_wearing_mask,2021-01-19,2021-01-29,10,90.395802,0.4609657,4085.7525,state,fb-survey
37,or,smoothed_wearing_mask,2021-01-19,2021-01-29,10,94.9308804,0.3404563,4151.6166,state,fb-survey
38,pa,smoothed_wearing_mask,2021-01-19,2021-01-29,10,95.0223301,0.2015722,11641.0075,state,fb-survey
39,ri,smoothed_wearing_mask,2021-01-19,2021-01-29,10,98.0871605,0.4087508,1122.9835,state,fb-survey
40,sc,smoothed_wearing_mask,2021-01-19,2021-01-29,10,91.6308266,0.3632446,5812.0042,state,fb-survey
41,sd,smoothed_wearing_mask,2021-01-19,2021-01-29,10,83.1282307,1.2290642,928.4532,state,fb-survey
42,tn,smoothed_wearing_mask,2021-01-19,2021-01-29,10,90.5941041,0.382998,5809.076,state,fb-survey
43,tx,smoothed_wearing_mask,2021-01-19,2021-01-29,10,94.3383535,0.1681543,18889.2662,state,fb-survey
44,ut,smoothed_wearing_mask,2021-01-19,2021-01-29,10,93.4384731,0.4734498,2735.1604,state,fb-survey
45,va,smoothed_wearing_mask,2021-01-19,2021-01-29,10,96.1032409,0.2133794,8225.0153,state,fb-survey
46,vt,smoothed_wearing_mask,2021-01-19,2021-01-29,10,96.9429792,0.5544578,964.0016,state,fb-survey
47,wa,smoothed_wearing_mask,2021-01-19,2021-01-29,10,96.0242588,0.2334683,7003.9555,state,fb-survey
48,wi,smoothed_wearing_mask,2021-01-19,2021-01-29,10,92.3342139,0.3635981,5353.972,state,fb-survey
49,wv,smoothed_wearing_mask,2021-01-19,2021-01-29,10,94.3932033,0.4733354,2362.205,state,fb-survey
50,wy,smoothed_wearing_mask,2021-01-19,2021-01-29,10,81.2555084,1.5801476,610.0019,state,fb-survey
0,ak,smoothed_wearing_mask,2021-01-20,2021-01-29,9,88.5377943,1.1220984,806.0,state,fb-survey
1,al,smoothed_wearing_mask,2021-01-20,2021-01-29,9,91.2273668,0.451488,3926.1128,state,fb-survey
2,ar,smoothed_wearing_mask,2021-01-20,2021-01-29,9,92.3058448,0.5109592,2720.3059,state,fb-survey
3,az,smoothed_wearing_mask,2021-01-20,2021-01-29,9,93.8237852,0.3242349,5512.0855,state,fb-survey
4,ca,smoothed_wearing_mask,2021-01-20,2021-01-29,9,96.3450051,0.119688,24581.8768,state,fb-survey
5,co,smoothed_wearing_mask,2021-01-20,2021-01-29,9,94.6218546,0.3286362,4711.87,state,fb-survey
6,ct,smoothed_wearing_mask,2021-01-20,2021-01-29,9,97.6021314,0.2437217,3940.0,state,fb-survey
7,dc,smoothed_wearing_mask,2021-01-20,2021-01-29,9,97.7163462,0.7332882,415.0,state,fb-survey
8,de,smoothed_wearing_mask,2021-01-20,2021-01-29,9,96.0262262,0.57754,1144.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2021-01-20,2021-01-29,9,91.3292942,0.2158725,16992.9984,state,fb-survey
10,ga,smoothed_wearing_mask,2021-01-20,2021-01-29,9,90.09275,0.3684478,6574.9277,state,fb-survey
11,hi,smoothed_wearing_mask,2021-01-20,2021-01-29,9,95.8937198,0.6171051,1034.0,state,fb-survey
12,ia,smoothed_wearing_mask,2021-01-20,2021-01-29,9,91.2333608,0.4793042,3481.4839,state,fb-survey
13,id,smoothed_wearing_mask,2021-01-20,2021-01-29,9,85.8101555,0.8209628,1806.6308,state,fb-survey
14,il,smoothed_wearing_mask,2021-01-20,2021-01-29,9,95.0387963,0.2111959,10571.021,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-20,2021-01-29,9,93.2641243,0.3230666,6019.0012,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-20,2021-01-29,9,91.2997678,0.5284803,2844.0873,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-20,2021-01-29,9,93.920625,0.3783883,3987.9018,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-20,2021-01-29,9,90.0349832,0.4754049,3969.7389,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-20,2021-01-29,9,97.8050737,0.2037721,5170.0165,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-20,2021-01-29,9,97.6577163,0.2320771,4246.9909,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-20,2021-01-29,9,95.8400246,0.4457888,2006.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-20,2021-01-29,9,94.2816825,0.2221957,10920.0375,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-20,2021-01-29,9,93.7881287,0.3705851,4242.2318,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-20,2021-01-29,9,88.4347137,0.4610737,4811.0348,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-20,2021-01-29,9,91.3117074,0.5523308,2600.533,state,fb-survey
